OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,miles_length
5019,1102390152206,US Hwy 19W,U,S1100,1652.475926655648400,1.026798883087640
5020,1102390152772,US Hwy 61,U,S1100,6545.371157428180600,4.067096945516847
5021,1102390159219,I- 75,I,S1100,48229.722749148750000,29.968500388793974
5022,1102390194708,US Hwy 322,U,S1100,2888.248499498277900,1.794670824262108
5023,1102390195058,I- 70,I,S1100,26289.316364570012000,16.335391181709618
5024,1102390245349,I- 55,I,S1100,3.012282017379386,0.001871741525004
5025,1102390245352,I- 55,I,S1100,30496.296724966935000,18.949482355775697
5026,1102390245358,I- 55,I,S1100,25486.778008065769000,15.836717963660815
5027,1102390245359,I- 55,I,S1100,7330.353003284212700,4.554861075430862
5028,1102390262445,I- 69,I,S1100,14733.954652756391000,9.155236658444114
5029,1102390262447,I- 69,I,S1100,2457.804766413167700,1.527206023574596
5030,1102390326848,US Hwy 220,U,S1100,29727.187045754425000,18.471580713247342
5031,1102390437194,I- 40,I,S1100,43748.397520919556000,27.183939558058757
5032,1102390450187,Sam Cooper Blvd,M,S1100,18790.964764953686000,11.676140826960646
5033,1102393116604,W H1 Fwy,M,S1100,32.142279571379149,0.019972246633920
5034,1102404112845,I- 85,I,S1100,37873.962291298674000,23.533742036117879
5035,1102406885809,I- 95,I,S1100,7374.258325514024400,4.582142523287359
5036,1102406885810,I- 495,I,S1100,7374.258325514024400,4.582142523287359
5037,1102406885811,I- 495,I,S1100,7364.568972537949800,4.576121850517978
5038,1102406885846,I- 95,I,S1100,7364.568972537949800,4.576121850517978
5039,1102406885900,I- 495,I,S1100,8583.762665874777700,5.333692174171243
5040,1102406886194,I- 495,I,S1100,8577.290020989481500,5.329670267145768
5041,1102406938881,I- 70,I,S1100,1618.861604363140000,1.005911953342437
5042,1102406940882,US Hwy 287,U,S1100,1618.861604363140000,1.005911953342437
5043,1102406940884,US Hwy 287,U,S1100,2748.954558800129700,1.708117755365548
5044,1102411654214,Edens Expy Spr,M,S1100,16.568298672102916,0.010295042909102
5045,1102411660748,Dan Ryan Expy,M,S1100,173.879140372193550,0.108043272671295
5046,1102411684859,Dan Ryan Expy,M,S1100,9.182397869710403,0.005705666100544
5047,1102412538900,I- 40,I,S1100,30370.492775084113000,18.871311561790741
5048,1102417088423,I- 70,I,S1100,814.097501152664450,0.505855723175196
5049,1102417088424,I- 70,I,S1100,37423.706292882278000,23.253966489122082
5050,1102417088425,I- 70,I,S1100,36608.537547149892000,22.747445126756489
5051,1102417089363,US Hwy 40,U,S1100,814.097501152664450,0.505855723175196
5052,1102417089364,US Hwy 40,U,S1100,37423.706292882278000,23.253966489122082
5053,1102417089365,US Hwy 40,U,S1100,36608.537547149892000,22.747445126756489
5054,1102417091455,US Hwy 15,U,S1100,1244.108448617005700,0.773051603883389
5055,1102422113696,State Hwy 99,S,S1100,6135.474508371758000,3.812399485394509
5056,1102431028501,I- 25,I,S1100,63897.934010347868000,39.704256028841471
5057,1102431029080,I- 40,I,S1100,78716.022818741651000,48.911771123324790
5058,1102431069653,US Hwy 30,U,S1100,33396.798022738425000,20.751766700682001
5059,1102431109090,State Hwy 102,S,S1100,2350.382145464203900,1.460456835020923
5060,1102431111887,State Hwy 3 E,S,S1100,6401.881388461214600,3.977936715020802
5061,1102431113967,State Hwy 102,S,S1100,2788.592997550108100,1.732747890049680
5062,1102446950614,I- 26,I,S1100,514.380646356030300,0.319620676247426
5063,1102446957166,I- 505,I,S1100,36868.869025844644000,22.909207284524992
5064,1102447792177,I- 84,I,S1100,5937.258663658758500,3.689234115976094
5065,1102448122962,US Hwy 70,U,S1100,7540.225842943069400,4.685269751210048
5066,1102463222534,US Hwy 70,U,S1100,3109.052554613917400,1.931871828837593
5067,1102463527280,US Hwy 25,U,S1100,6248.358784715555900,3.882542382485029
5068,1102463616963,US Hwy 70,U,S1100,13118.239939989628000,8.151280088973984
5069,1102463753678,US Hwy 25,U,S1100,6583.291619471336200,4.090659581101428
5070,1102464455940,US Hwy 74,U,S1100,710.558066502847400,0.441519429896103
5071,1102464509000,I- 240,I,S1100,8878.480711283979000,5.516821111162409
5072,1102476318365,US Hwy 30,U,S1100,1850.306688265824500,1.149724973437903
5073,1102500403925,Moline Expy E,M,S1100,5136.303144469654400,3.191544425469859
5074,1102500403991,Moline Expy E,M,S1100,4448.632921018953300,2.764246813455117
5075,1102525019630,I- 294,I,S1100,1568.551676713085300,0.974650876139428
5076,1102525019634,I- 294,I,S1100,828.621274205308960,0.514880359303393
5077,1102535529225,Dan Ryan Expy,M,S1100,257.938875260619400,0.160275465893475
5078,1102600675300,S I- 75,I,S1100,1252.643736366378800,0.778355175201142
5079,1102615252685,Adlai Stevenson Expy,M,S1100,83.051012515781110,0.051605403452435
5080,1102638084199,I- 205,I,S1100,1731.174249778883700,1.075699656152062
5081,1102638288688,Blue Water Bridge Eastbound,M,S1100,164.486466653578590,0.102206947477137
5082,1102638289554,Blue Water Bridge Westbound,M,S1100,197.077803334218520,0.122458224704359
5083,1102638666973,I- 295,I,S1100,29443.070913353367000,18.295039486406598
5084,1102638667323,Harbor Tunnel Throughway,M,S1100,4319.356601786366800,2.683918393502671
5085,1102638667324,Harbor Tunnel Throughway,M,S1100,740.473834188186060,0.460108188951845
5086,1102638681359,Tri-State Tlwy,M,S1100,99.050388775924986,0.061546935071152
5087,1102638694701,Adlai Stevenson Expy,M,S1100,76.724027813917687,0.047674005287783
5088,1102639264921,Expreso Jose de Diego,M,S1100,164.958164979296190,0.102500046641965
5089,1102640101307,I- 57,I,S1100,63928.196180211766000,39.723060031801403
5090,1102640101316,I- 57,I,S1100,26254.847348631083000,16.313973171016503
5091,1102640190996,I- 15,I,S1100,1108.838921753968600,0.688999184808298
5092,1102640190998,I- 15,I,S1100,1402.384022236366900,0.871399289069535
5093,1102640351236,Eastshore Fwy,M,S1100,10052.513746722943000,6.246329959098520
5094,1102640494268,I- 55,I,S1100,3771.022451452360700,2.343200030203274
5095,1102640514770,US Hwy 27,U,S1100,29815.559226043439000,18.526492530450284
5096,1102640543104,I- 40,I,S1100,27485.708650112803000,17.078793395753486
5097,1102640656447,I- 55,I,S1100,22788.387228374282000,14.160019021166280
5098,1102640758893,US Hwy 65,U,S1100,777.049842993526680,0.482835421695946
5099,1102640774445,I- 530,I,S1100,777.049842993526680,0.482835421695946
5100,1102640779148,US Hwy 65,U,S1100,5336.055193697394300,3.315664346210013
5101,1102640882703,I- 81,I,S1100,62905.368178657707000,39.087505448133740
5102,1102640882704,I- 81,I,S1100,41821.800270313099000,25.986809921752315
5103,1102640899247,I- 90,I,S1100,45990.440073781079000,28.577077425895848
5104,1102641181710,I- 55,I,S1100,43420.503958858666000,26.980196351961261
5105,1102641270165,Shirley Hwy,M,S1100,1266.592959513803900,0.787022803283751
5106,1102641278309,I- 65,I,S1100,28560.348583697927000,17.746542357010533
5107,1102641465275,I- 95,I,S1100,23901.436142550720000,14.851634168753501
5108,1102648462781,Pennsylvania Tpke,M,S1100,26282.738201147677000,16.331303708636110
5109,1102648492724,I- 76,I,S1100,26282.738201147677000,16.331303708636110
5110,1102648542232,Cornelia Hwy,M,S1100,324.763770512254270,0.201798447680989
5111,1102648544378,Cornelia Hwy,M,S1100,315.713941482736350,0.196175155873979
5112,1102648789940,Bobby Jones Expy,M,S1100,9564.152566521292100,5.942876997221326
5113,1102649239049,I- 81,I,S1100,62985.780027161665000,39.137470954377442
5114,1102649258330,US Hwy 66,U,S1100,3422.906690825183400,2.126891357603969
5115,1102649278961,US Hwy 40,U,S1100,11071.474336124174000,6.879481449072107
5116,1102649300795,State Hwy 99,S,S1100,34117.656302388808000,21.199686373501379
5117,1102649309353,Zoo Fwy,M,S1100,39.220257506547448,0.024370289426022
5118,1102649736712,US Hwy 95 Alt,U,S1100,40671.476627964388000,25.272033378203247
5119,1102650582358,I- 195,I,S1100,358.029485856203620,0.222468763544172
5120,1102650582362,I- 195,I,S1100,13325.356151754613000,8.279975879017979
5121,1102650582367,I- 195,I,S1100,13046.367376299231000,8.106620637703609
5122,1102651421953,I 79,M,S1100,497.502507037153580,0.309133107671287
5123,1102651455783,I 79,M,S1100,1494.494510188169900,0.928633978316102
5124,1102652873341,I- 24,I,S1100,11790.959174295540000,7.326547706629031
5125,1102652952215,I- 64,I,S1100,4419.572168935478700,2.746189335400723
5126,1102652952216,I- 64,I,S1100,39884.247344833988000,24.782872758303565
5127,1102652952217,I- 64,I,S1100,2060.940258514319300,1.280606344345151
5128,1102652952218,I- 64,I,S1100,9694.215831009209100,6.023694401307331
5129,1102653358306,Bobby Jones Expy,M,S1100,128.279573285399720,0.079709071973582
5130,1102653788920,Expreso Jose de Diego,M,S1100,308.208089605161770,0.191511245071894
5131,1102653788921,Expreso Jose de Diego,M,S1100,46.799655629353502,0.029079899654792
5132,1102678091638,Tri-State Tlwy,M,S1100,151.330152304310420,0.094032009094392
5133,1102678091670,Tri-State Tlwy,M,S1100,181.348494271383400,0.112684504726395
5134,1102678351374,Squirrel Hill Tunl,M,S1100,1280.228224511614100,0.795495347206790
5135,1102678689021,W Leg Dan Ryan Expy,M,S1100,403.350079594077670,0.250629618586156
5136,1102679241689,Eisenhower Expy,M,S1100,400.613860255727450,0.248929414114078
5137,1102679241731,Eisenhower Expy,M,S1100,10.945097010714784,0.006800954376765
5138,1102679254291,Eisenhower Expy,M,S1100,216.858482518563510,0.134749344330111
5139,1102679254384,Eisenhower Expy,M,S1100,549.622058216042550,0.341518630555013
5140,1102679254413,Eisenhower Expy,M,S1100,91.092571191040136,0.056602186360342
5141,1102679798639,I- 355,I,S1100,3602.791294874413300,2.238666244936958
5142,1102681779048,Tri-State Tlwy,M,S1100,1848.493673871101000,1.148598420775020
5143,1102681979816,Eisenhower Expy,M,S1100,396.882584230853870,0.246610911318951
5144,1102682433040,Eisenhower Expy,M,S1100,199.133091873762450,0.123735319240373
5145,1102682767825,US Hwy 40,U,S1100,1175.043718794949700,0.730136856201975
5146,1102686550713,Tri-State Tlwy,M,S1100,209.307764762167950,0.130057555219169
5147,1102689215113,Eisenhower Expy,M,S1100,349.804226407339970,0.217357834495849
5148,1102693672037,East-West Tlwy,M,S1100,481.758255683994780,0.299350103003139
5149,1102703114480,NE I 470 Hwy,M,S1100,10892.358392488191000,6.768184184221276
5150,1102703277809,NE I 470 Hwy,M,S1100,10763.730206429414000,6.688258494746307
5151,1102710448312,I- 526,I,S1100,7629.499104376775000,4.740741473158359
5152,1102710600775,Veterans Memorial Hwy,M,S1100,22586.064226420971000,14.034301587660883
5153,1102769363285,I- 40,I,S1100,9220.889831696311400,5.729583849019630
5154,1102802855770,I- 73,I,S1100,12532.062152322156000,7.787046826655986
5155,1102803282495,Lanier Pkwy,M,S1100,222.075077643969930,0.137990779779721
5156,1102803342511,I- 55,I,S1100,8.595964878749603,0.005341274262569
5157,1102803450748,Lanier Pkwy,M,S1100,315.713941482736350,0.196175155873979
5158,1102803456988,Lanier Pkwy,M,S1100,324.763770512254270,0.201798447680989
5159,1102803832579,James F Byrnes Expy,M,S1100,18015.793280357837000,11.194472560727398
5160,1102803836291,I- 26,I,S1100,18015.793280357837000,11.194472560727398
5161,1102804101199,US Hwy 76,U,S1100,3329.196263356843200,2.068662514020816
5162,1102804387348,I- 474,I,S1100,9349.407079747790700,5.809440604950607
5163,1102804918881,I- 72,I,S1100,33974.535914425142000,21.110755665260697
5164,1102806349744,I- 76,I,S1100,76723.398802807002000,47.673614439181051
5165,1102814606958,US Hwy 87,U,S1100,4155.434110161450900,2.582061883160611
5166,1102820898023,US Hwy 10,U,S1100,7423.515175985932700,4.612749249977370
5167,1102820911935,Riverbend N,M,S1100,7423.515175985932700,4.612749249977370
5168,1102821291246,I- 530,I,S1100,5336.055193697394300,3.315664346210013
5169,1102822120650,I- 240,I,S1100,26920.503242156796000,16.727591739957592
5170,1102828219854,I-40,M,S1100,102.872778507841720,0.063922053185823
5171,1102828313174,I- 35,I,S1100,44297.932559759749000,27.525404117388593
5172,1102828313219,I- 35,I,S1100,45786.711815237148000,28.450486808173711
5173,1102829977429,I- 20,I,S1100,62740.731962577622000,38.985205450863020
5174,1102829977430,I- 20,I,S1100,27128.535955544325000,16.856857016568497
5175,1102831252170,I- 44,I,S1100,40208.057207417914000,24.984078476263306
5176,1102831252183,I- 44,I,S1100,15759.891763755972000,9.792723149290918
5177,1102831296829,I- 64,I,S1100,651.178190318076300,0.404622559230156
5178,1102831322501,US Hwy 40,U,S1100,651.178190318076300,0.404622559230156
5179,1102831364756,US Hwy 61,U,S1100,11071.474336124174000,6.879481449072107
5180,1102831364760,US Hwy 61,U,S1100,12961.979256971652000,8.054184396259057
5181,1102831533068,I- 20,I,S1100,48978.475314476214000,30.433752732495712
5182,1102836678572,I- 526,I,S1100,7620.430309023341600,4.735106396247616
5183,1102836894773,Mark Clark Expy,M,S1100,7620.430309023341600,4.735106396247616
5184,1102836942094,I- 526,I,S1100,16901.482954477382000,10.502073609813360
5185,1102838948234,I- 30,I,S1100,33175.262565147852000,20.614111224587607
5186,1102840345291,I- 10,I,S1100,34858.314839477142000,21.659909331284958
5187,1102840385012,I- 10,I,S1100,15318.690616529679000,9.518574014721802
5188,1102840385168,I- 10,I,S1100,34853.699506480545000,21.657041502053961
5189,1102841210565,I- 12,I,S1100,41329.159132506138000,25.680697522834066
5190,1102841277870,I- 76,I,S1100,12908.736515995824000,8.021100956987935
5191,1102841289670,Pennsylvania Tpke,M,S1100,26259.960584218599000,16.317150381955273
5192,1102841289673,Pennsylvania Tpke,M,S1100,12908.736515995824000,8.021100956987935
5193,1102842992620,I- 10,I,S1100,89087.549984052413000,55.356326434219433
5194,1102843350013,I- 30,I,S1100,33160.888324734558000,20.605179503547973
5195,1102843660767,Bobby Jones Expy,M,S1100,1290.255507028247400,0.801725999237722
5196,1102848697996,I- 40,I,S1100,5987.775454652718500,3.720623731844658
5197,1102848698016,I- 40,I,S1100,1141.812566254412800,0.709488016626203
5198,1102848698024,I- 40,I,S1100,3495.908171288947400,2.172252283832795
5199,1102848698033,I- 40,I,S1100,3480.336907069077800,2.162576768170922
5200,1102848698039,I- 40,I,S1100,2789.082280279955300,1.733051915634814
5201,1102852356423,I- 680,I,S1100,34688.741750870206000,21.554541709781564
5202,1102854641011,I- 55,I,S1100,13098.483989866238000,8.139004335243588
5203,1102854641034,I- 55,I,S1100,21194.881654326666000,13.169862543100392
5204,1102854641037,I- 55,I,S1100,22442.024603080568000,13.944799694180587
5205,1102855466007,I- 35,I,S1100,1.207596290486403,0.000750364046030
5206,1102858305764,US Hwy 77,U,S1100,8253.836673839532500,5.128686077163231
5207,1102868812535,I- 55,I,S1100,39302.072135987059000,24.421126578185138
5208,1102868812806,I- 59,I,S1100,10722.912805400214000,6.662895788330277
5209,1102868893487,I- 37,I,S1100,38968.073163683162000,24.213589653633303
5210,1102868901306,I- 12,I,S1100,41383.486115922889000,25.714454677775947
5211,1102868901542,I- 10,I,S1100,20974.496213455102000,13.032921652836606
5212,1102868902580,US Hwy 90,U,S1100,25869.216208991387000,16.074353569254907
5213,1102868902581,US Hwy 90,U,S1100,1115.838826629482400,0.693348715347265
5214,1102868902584,I- 10,I,S1100,25869.216208991387000,16.074353569254907
5215,1102868909308,I- 44,I,S1100,40222.116732492650000,24.992814642648920
5216,1102868909309,US Hwy 50,U,S1100,37849.206306895045000,23.518359411339297
5217,1102868912920,I- 55,I,S1100,14419.773693825602000,8.960014051861014
5218,1102868913555,I-82 Hwy,M,S1100,42.846877320570819,0.026623761996699
5219,1102868914192,I- 10,I,S1100,161412.490999777220000,100.296871380385550
5220,1102868914194,I- 10,I,S1100,66547.451751635395000,41.350586733931273
5221,1102868914197,I- 10,I,S1100,11201.099202463309000,6.960026445722544
5222,1102868914218,I- 10,I,S1100,70617.190018967027000,43.879399795560786
5223,1102868914220,I- 10,I,S1100,24588.008784519901000,15.278249776618505
