"","city","State","Year","Count","address","longitude","latitude"
"4678","Jersey City","NJ","1996",3791,"Jersey City , NJ",-74.0776417,40.7281575
"4679","Jersey City","NJ","1997",3738,"Jersey City , NJ",-74.0776417,40.7281575
"4680","Jersey City","NJ","1998",3276,"Jersey City , NJ",-74.0776417,40.7281575
"4681","Jersey City","NJ","1999",3280,"Jersey City , NJ",-74.0776417,40.7281575
"4682","Jersey City","NJ","2000",2856,"Jersey City , NJ",-74.0776417,40.7281575
"4683","Jersey City","NJ","2001",2853,"Jersey City , NJ",-74.0776417,40.7281575
"4684","Jersey City","NJ","2002",2907,"Jersey City , NJ",-74.0776417,40.7281575
"4685","Jersey City","NJ","2003",2888,"Jersey City , NJ",-74.0776417,40.7281575
"4686","Jersey City","NJ","2004",2894,"Jersey City , NJ",-74.0776417,40.7281575
"4687","Jersey City","NJ","2005",3136,"Jersey City , NJ",-74.0776417,40.7281575
"4688","Jersey City","NJ","2006",2890,"Jersey City , NJ",-74.0776417,40.7281575
"4689","Jersey City","NJ","2007",2421,"Jersey City , NJ",-74.0776417,40.7281575
"4690","Jersey City","NJ","2008",2280,"Jersey City , NJ",-74.0776417,40.7281575
"4691","Jersey City","NJ","2009",1791,"Jersey City , NJ",-74.0776417,40.7281575
"4692","Jersey City","NJ","2010",1830,"Jersey City , NJ",-74.0776417,40.7281575
"4693","Jersey City","NJ","2011",1906,"Jersey City , NJ",-74.0776417,40.7281575
"4694","Jersey City","NJ","2012",1847,"Jersey City , NJ",-74.0776417,40.7281575
"4695","Johnston County","NC","1985",37,"Johnston County , NC",-78.3842227,35.4403514
"4696","Johnston County","NC","1986",43,"Johnston County , NC",-78.3842227,35.4403514
"4697","Johnston County","NC","1987",56,"Johnston County , NC",-78.3842227,35.4403514
"4698","Johnston County","NC","1988",52,"Johnston County , NC",-78.3842227,35.4403514
"4699","Johnston County","NC","1989",49,"Johnston County , NC",-78.3842227,35.4403514
"4700","Johnston County","NC","1990",80,"Johnston County , NC",-78.3842227,35.4403514
"4701","Johnston County","NC","1991",123,"Johnston County , NC",-78.3842227,35.4403514
"4702","Johnston County","NC","1992",139,"Johnston County , NC",-78.3842227,35.4403514
"4703","Johnston County","NC","1993",114,"Johnston County , NC",-78.3842227,35.4403514
"4704","Johnston County","NC","1994",91,"Johnston County , NC",-78.3842227,35.4403514
"4705","Johnston County","NC","1995",73,"Johnston County , NC",-78.3842227,35.4403514
"4706","Johnston County","NC","1996",60,"Johnston County , NC",-78.3842227,35.4403514
"4707","Johnston County","NC","1997",187,"Johnston County , NC",-78.3842227,35.4403514
"4708","Johnston County","NC","1998",191,"Johnston County , NC",-78.3842227,35.4403514
"4709","Johnston County","NC","1999",165,"Johnston County , NC",-78.3842227,35.4403514
"4710","Johnston County","NC","2000",179,"Johnston County , NC",-78.3842227,35.4403514
"4711","Johnston County","NC","2001",197,"Johnston County , NC",-78.3842227,35.4403514
"4712","Johnston County","NC","2002",166,"Johnston County , NC",-78.3842227,35.4403514
"4713","Johnston County","NC","2003",189,"Johnston County , NC",-78.3842227,35.4403514
"4714","Johnston County","NC","2004",151,"Johnston County , NC",-78.3842227,35.4403514
"4715","Johnston County","NC","2005",153,"Johnston County , NC",-78.3842227,35.4403514
"4716","Johnston County","NC","2006",141,"Johnston County , NC",-78.3842227,35.4403514
"4717","Johnston County","NC","2008",187,"Johnston County , NC",-78.3842227,35.4403514
"4718","Johnston County","NC","2009",141,"Johnston County , NC",-78.3842227,35.4403514
"4719","Johnston County","NC","2010",141,"Johnston County , NC",-78.3842227,35.4403514
"4720","Johnston County","NC","2011",108,"Johnston County , NC",-78.3842227,35.4403514
"4721","Johnston County","NC","2012",121,"Johnston County , NC",-78.3842227,35.4403514
"4722","Joliet","IL","2010",543,"Joliet , IL",-88.0817251,41.525031
"4723","Joliet","IL","2011",517,"Joliet , IL",-88.0817251,41.525031
"4724","Joliet","IL","2012",506,"Joliet , IL",-88.0817251,41.525031
"4725","Kansas City","KS","1985",2119,"Kansas City , KS",-94.6274636,39.114053
"4726","Kansas City","KS","1992",2646,"Kansas City , KS",-94.6274636,39.114053
"4727","Kansas City","KS","1986",2394,"Kansas City , KS",-94.6274636,39.114053
"4728","Kansas City","KS","2005",1166,"Kansas City , KS",-94.6274636,39.114053
"4729","Kansas City","KS","1987",2377,"Kansas City , KS",-94.6274636,39.114053
"4730","Kansas City","KS","2006",1245,"Kansas City , KS",-94.6274636,39.114053
"4731","Kansas City","KS","1988",2251,"Kansas City , KS",-94.6274636,39.114053
"4732","Kansas City","KS","2007",1149,"Kansas City , KS",-94.6274636,39.114053
"4733","Kansas City","KS","1989",2358,"Kansas City , KS",-94.6274636,39.114053
"4734","Kansas City","KS","2010",823,"Kansas City , KS",-94.6274636,39.114053
"4735","Kansas City","KS","1990",2890,"Kansas City , KS",-94.6274636,39.114053
"4736","Kansas City","KS","2009",940,"Kansas City , KS",-94.6274636,39.114053
"4737","Kansas City","KS","1991",2790,"Kansas City , KS",-94.6274636,39.114053
"4738","Kansas City","KS","2004",1014,"Kansas City , KS",-94.6274636,39.114053
"4739","Kansas City","KS","2011",947,"Kansas City , KS",-94.6274636,39.114053
"4740","Kansas City","KS","2012",877,"Kansas City , KS",-94.6274636,39.114053
"4741","Kansas City","MO","1989",8996,"Kansas City , MO",-94.5785667,39.0997265
"4742","Kansas City","MO","1991",12413,"Kansas City , MO",-94.5785667,39.0997265
"4743","Kansas City","MO","1987",8423,"Kansas City , MO",-94.5785667,39.0997265
"4744","Kansas City","MO","1990",11087,"Kansas City , MO",-94.5785667,39.0997265
"4745","Kansas City","MO","1988",8316,"Kansas City , MO",-94.5785667,39.0997265
"4746","Kansas City","MO","1994",10693,"Kansas City , MO",-94.5785667,39.0997265
"4747","Kansas City","MO","1999",7766,"Kansas City , MO",-94.5785667,39.0997265
"4748","Kansas City","MO","1992",12594,"Kansas City , MO",-94.5785667,39.0997265
"4749","Kansas City","MO","2001",7081,"Kansas City , MO",-94.5785667,39.0997265
"4750","Kansas City","MO","1998",8362,"Kansas City , MO",-94.5785667,39.0997265
"4751","Kansas City","MO","2003",6151,"Kansas City , MO",-94.5785667,39.0997265
"4752","Kansas City","MO","1996",8885,"Kansas City , MO",-94.5785667,39.0997265
"4753","Kansas City","MO","2004",6449,"Kansas City , MO",-94.5785667,39.0997265
"4754","Kansas City","MO","1986",9673,"Kansas City , MO",-94.5785667,39.0997265
"4755","Kansas City","MO","2005",6536,"Kansas City , MO",-94.5785667,39.0997265
"4756","Kansas City","MO","1995",9734,"Kansas City , MO",-94.5785667,39.0997265
"4757","Kansas City","MO","2006",6471,"Kansas City , MO",-94.5785667,39.0997265
"4758","Kansas City","MO","1997",8569,"Kansas City , MO",-94.5785667,39.0997265
"4759","Kansas City","MO","2007",8380,"Kansas City , MO",-94.5785667,39.0997265
"4760","Kansas City","MO","2008",6269,"Kansas City , MO",-94.5785667,39.0997265
"4761","Kansas City","MO","2000",7181,"Kansas City , MO",-94.5785667,39.0997265
"4762","Kansas City","MO","2009",6303,"Kansas City , MO",-94.5785667,39.0997265
"4763","Kansas City","MO","2002",6054,"Kansas City , MO",-94.5785667,39.0997265
"4764","Kansas City","MO","2010",5643,"Kansas City , MO",-94.5785667,39.0997265
"4765","Kansas City","MO","1985",8012,"Kansas City , MO",-94.5785667,39.0997265
"4766","Kansas City","MO","2011",5536,"Kansas City , MO",-94.5785667,39.0997265
"4767","Kansas City","MO","1993",10961,"Kansas City , MO",-94.5785667,39.0997265
"4768","Kansas City","MO","2012",5862,"Kansas City , MO",-94.5785667,39.0997265
"4769","Kent","WA","1985",83,"Kent , WA",-122.2348431,47.3809335
"4770","Kent","WA","1986",114,"Kent , WA",-122.2348431,47.3809335
"4771","Kent","WA","1987",94,"Kent , WA",-122.2348431,47.3809335
"4772","Kent","WA","1988",132,"Kent , WA",-122.2348431,47.3809335
"4773","Kent","WA","1989",110,"Kent , WA",-122.2348431,47.3809335
"4774","Kent","WA","1990",161,"Kent , WA",-122.2348431,47.3809335
"4775","Kent","WA","1991",194,"Kent , WA",-122.2348431,47.3809335
"4776","Kent","WA","1992",253,"Kent , WA",-122.2348431,47.3809335
"4777","Kent","WA","1993",223,"Kent , WA",-122.2348431,47.3809335
"4778","Kent","WA","1994",282,"Kent , WA",-122.2348431,47.3809335
"4779","Kent","WA","1995",270,"Kent , WA",-122.2348431,47.3809335
"4780","Kent","WA","1996",291,"Kent , WA",-122.2348431,47.3809335
"4781","Kent","WA","1997",332,"Kent , WA",-122.2348431,47.3809335
"4782","Kent","WA","1998",326,"Kent , WA",-122.2348431,47.3809335
"4783","Kent","WA","1999",292,"Kent , WA",-122.2348431,47.3809335
"4784","Kent","WA","2000",295,"Kent , WA",-122.2348431,47.3809335
"4785","Kent","WA","2001",291,"Kent , WA",-122.2348431,47.3809335
"4786","Kent","WA","2002",280,"Kent , WA",-122.2348431,47.3809335
"4787","Kent","WA","2003",317,"Kent , WA",-122.2348431,47.3809335
"4788","Kent","WA","2004",408,"Kent , WA",-122.2348431,47.3809335
"4789","Kent","WA","2005",479,"Kent , WA",-122.2348431,47.3809335
"4790","Kent","WA","2006",563,"Kent , WA",-122.2348431,47.3809335
"4791","Kent","WA","2007",525,"Kent , WA",-122.2348431,47.3809335
"4792","Kent","WA","2008",543,"Kent , WA",-122.2348431,47.3809335
"4793","Kent","WA","2009",507,"Kent , WA",-122.2348431,47.3809335
"4794","Kent","WA","2010",501,"Kent , WA",-122.2348431,47.3809335
"4795","Kent","WA","2011",577,"Kent , WA",-122.2348431,47.3809335
"4796","Kent","WA","2012",543,"Kent , WA",-122.2348431,47.3809335
"4797","Kent County","MI","1985",195,"Kent County , MI",-85.520024,43.0097027
"4798","Kent County","MI","1986",140,"Kent County , MI",-85.520024,43.0097027
"4799","Kent County","MI","1987",219,"Kent County , MI",-85.520024,43.0097027
"4800","Kent County","MI","1988",197,"Kent County , MI",-85.520024,43.0097027
"4801","Kent County","MI","1989",192,"Kent County , MI",-85.520024,43.0097027
"4802","Kent County","MI","1990",224,"Kent County , MI",-85.520024,43.0097027
"4803","Kent County","MI","1991",266,"Kent County , MI",-85.520024,43.0097027
"4804","Kent County","MI","1992",251,"Kent County , MI",-85.520024,43.0097027
"4805","Kent County","MI","1994",287,"Kent County , MI",-85.520024,43.0097027
"4806","Kent County","MI","1995",315,"Kent County , MI",-85.520024,43.0097027
"4807","Kent County","MI","1996",297,"Kent County , MI",-85.520024,43.0097027
"4808","Kent County","MI","1997",318,"Kent County , MI",-85.520024,43.0097027
"4809","Kent County","MI","1998",313,"Kent County , MI",-85.520024,43.0097027
"4810","Kent County","MI","1999",313,"Kent County , MI",-85.520024,43.0097027
"4811","Kent County","MI","2000",320,"Kent County , MI",-85.520024,43.0097027
"4812","Kent County","MI","2001",304,"Kent County , MI",-85.520024,43.0097027
"4813","Kent County","MI","2002",322,"Kent County , MI",-85.520024,43.0097027
"4814","Kent County","MI","2003",348,"Kent County , MI",-85.520024,43.0097027
"4815","Kent County","MI","2004",363,"Kent County , MI",-85.520024,43.0097027
"4816","Kent County","MI","2005",354,"Kent County , MI",-85.520024,43.0097027
"4817","Kent County","MI","2006",302,"Kent County , MI",-85.520024,43.0097027
"4818","Kent County","MI","2007",347,"Kent County , MI",-85.520024,43.0097027
"4819","Kent County","MI","2008",342,"Kent County , MI",-85.520024,43.0097027
"4820","Kent County","MI","2009",353,"Kent County , MI",-85.520024,43.0097027
"4821","Kent County","MI","2010",402,"Kent County , MI",-85.520024,43.0097027
"4822","Kent County","MI","2011",337,"Kent County , MI",-85.520024,43.0097027
"4823","Kent County","MI","2012",357,"Kent County , MI",-85.520024,43.0097027
"4824","Kern County","CA","1985",1715,"Kern County , CA",-118.8596804,35.4937274
"4825","Kern County","CA","1986",2171,"Kern County , CA",-118.8596804,35.4937274
"4826","Kern County","CA","1987",2280,"Kern County , CA",-118.8596804,35.4937274
"4827","Kern County","CA","1988",2133,"Kern County , CA",-118.8596804,35.4937274
"4828","Kern County","CA","1989",2003,"Kern County , CA",-118.8596804,35.4937274
"4829","Kern County","CA","1990",2189,"Kern County , CA",-118.8596804,35.4937274
"4830","Kern County","CA","1991",2718,"Kern County , CA",-118.8596804,35.4937274
"4831","Kern County","CA","1992",3416,"Kern County , CA",-118.8596804,35.4937274
"4832","Kern County","CA","1993",2558,"Kern County , CA",-118.8596804,35.4937274
"4833","Kern County","CA","1994",2597,"Kern County , CA",-118.8596804,35.4937274
"4834","Kern County","CA","1995",2452,"Kern County , CA",-118.8596804,35.4937274
"4835","Kern County","CA","1996",2447,"Kern County , CA",-118.8596804,35.4937274
"4836","Kern County","CA","1997",2473,"Kern County , CA",-118.8596804,35.4937274
"4837","Kern County","CA","1998",2269,"Kern County , CA",-118.8596804,35.4937274
"4838","Kern County","CA","1999",2154,"Kern County , CA",-118.8596804,35.4937274
"4839","Kern County","CA","2000",2091,"Kern County , CA",-118.8596804,35.4937274
"4840","Kern County","CA","2001",1983,"Kern County , CA",-118.8596804,35.4937274
"4841","Kern County","CA","2002",1918,"Kern County , CA",-118.8596804,35.4937274
"4842","Kern County","CA","2003",1809,"Kern County , CA",-118.8596804,35.4937274
"4843","Kern County","CA","2004",1883,"Kern County , CA",-118.8596804,35.4937274
"4844","Kern County","CA","2005",1691,"Kern County , CA",-118.8596804,35.4937274
"4845","Kern County","CA","2006",1915,"Kern County , CA",-118.8596804,35.4937274
"4846","Kern County","CA","2007",1918,"Kern County , CA",-118.8596804,35.4937274
"4847","Kern County","CA","2008",1891,"Kern County , CA",-118.8596804,35.4937274
"4848","Kern County","CA","2009",2001,"Kern County , CA",-118.8596804,35.4937274
"4849","Kern County","CA","2010",1977,"Kern County , CA",-118.8596804,35.4937274
"4850","Kern County","CA","2011",1822,"Kern County , CA",-118.8596804,35.4937274
"4851","Kern County","CA","2012",2179,"Kern County , CA",-118.8596804,35.4937274
"4852","Killeen","TX","1985",277,"Killeen , TX",-97.7277959,31.1171194
"4853","Killeen","TX","1986",339,"Killeen , TX",-97.7277959,31.1171194
"4854","Killeen","TX","1987",302,"Killeen , TX",-97.7277959,31.1171194
"4855","Killeen","TX","1988",271,"Killeen , TX",-97.7277959,31.1171194
"4856","Killeen","TX","1989",267,"Killeen , TX",-97.7277959,31.1171194
"4857","Killeen","TX","1990",281,"Killeen , TX",-97.7277959,31.1171194
"4858","Killeen","TX","1991",413,"Killeen , TX",-97.7277959,31.1171194
"4859","Killeen","TX","1992",419,"Killeen , TX",-97.7277959,31.1171194
"4860","Killeen","TX","1993",543,"Killeen , TX",-97.7277959,31.1171194
"4861","Killeen","TX","1994",421,"Killeen , TX",-97.7277959,31.1171194
"4862","Killeen","TX","1995",447,"Killeen , TX",-97.7277959,31.1171194
"4863","Killeen","TX","1996",479,"Killeen , TX",-97.7277959,31.1171194
"4864","Killeen","TX","1997",538,"Killeen , TX",-97.7277959,31.1171194
"4865","Killeen","TX","1998",573,"Killeen , TX",-97.7277959,31.1171194
"4866","Killeen","TX","1999",529,"Killeen , TX",-97.7277959,31.1171194
"4867","Killeen","TX","2000",575,"Killeen , TX",-97.7277959,31.1171194
"4868","Killeen","TX","2001",556,"Killeen , TX",-97.7277959,31.1171194
"4869","Killeen","TX","2002",711,"Killeen , TX",-97.7277959,31.1171194
"4870","Killeen","TX","2003",788,"Killeen , TX",-97.7277959,31.1171194
"4871","Killeen","TX","2004",771,"Killeen , TX",-97.7277959,31.1171194
"4872","Killeen","TX","2005",806,"Killeen , TX",-97.7277959,31.1171194
"4873","Killeen","TX","2006",787,"Killeen , TX",-97.7277959,31.1171194
"4874","Killeen","TX","2007",815,"Killeen , TX",-97.7277959,31.1171194
"4875","Killeen","TX","2008",885,"Killeen , TX",-97.7277959,31.1171194
"4876","Killeen","TX","2009",750,"Killeen , TX",-97.7277959,31.1171194
"4877","Killeen","TX","2010",993,"Killeen , TX",-97.7277959,31.1171194
"4878","Killeen","TX","2011",815,"Killeen , TX",-97.7277959,31.1171194
"4879","Killeen","TX","2012",851,"Killeen , TX",-97.7277959,31.1171194
"4880","King County","WA","1985",1363,"King County , WA",-121.9836029,47.5480339
"4881","King County","WA","1986",1309,"King County , WA",-121.9836029,47.5480339
"4882","King County","WA","1987",1250,"King County , WA",-121.9836029,47.5480339
"4883","King County","WA","1988",1481,"King County , WA",-121.9836029,47.5480339
"4884","King County","WA","1989",1627,"King County , WA",-121.9836029,47.5480339
"4885","King County","WA","1990",1782,"King County , WA",-121.9836029,47.5480339
"4886","King County","WA","1991",2267,"King County , WA",-121.9836029,47.5480339
"4887","King County","WA","1992",1794,"King County , WA",-121.9836029,47.5480339
"4888","King County","WA","1993",1571,"King County , WA",-121.9836029,47.5480339
"4889","King County","WA","1994",1282,"King County , WA",-121.9836029,47.5480339
"4890","King County","WA","1995",1275,"King County , WA",-121.9836029,47.5480339
"4891","King County","WA","1996",1024,"King County , WA",-121.9836029,47.5480339
"4892","King County","WA","1997",944,"King County , WA",-121.9836029,47.5480339
"4893","King County","WA","1998",831,"King County , WA",-121.9836029,47.5480339
"4894","King County","WA","1999",773,"King County , WA",-121.9836029,47.5480339
"4895","King County","WA","2000",707,"King County , WA",-121.9836029,47.5480339
"4896","King County","WA","2001",722,"King County , WA",-121.9836029,47.5480339
"4897","King County","WA","2002",703,"King County , WA",-121.9836029,47.5480339
"4898","King County","WA","2003",713,"King County , WA",-121.9836029,47.5480339
"4899","King County","WA","2004",699,"King County , WA",-121.9836029,47.5480339
"4900","King County","WA","2005",663,"King County , WA",-121.9836029,47.5480339
"4901","King County","WA","2006",657,"King County , WA",-121.9836029,47.5480339
"4902","King County","WA","2007",685,"King County , WA",-121.9836029,47.5480339
"4903","King County","WA","2008",549,"King County , WA",-121.9836029,47.5480339
"4904","King County","WA","2009",572,"King County , WA",-121.9836029,47.5480339
"4905","King County","WA","2010",471,"King County , WA",-121.9836029,47.5480339
"4906","King County","WA","2011",430,"King County , WA",-121.9836029,47.5480339
"4907","King County","WA","2012",405,"King County , WA",-121.9836029,47.5480339
"4908","Kitsap County","WA","1985",187,"Kitsap County , WA",-122.6412583,47.6476607
"4909","Kitsap County","WA","1986",220,"Kitsap County , WA",-122.6412583,47.6476607
"4910","Kitsap County","WA","1987",270,"Kitsap County , WA",-122.6412583,47.6476607
"4911","Kitsap County","WA","1988",257,"Kitsap County , WA",-122.6412583,47.6476607
"4912","Kitsap County","WA","1989",267,"Kitsap County , WA",-122.6412583,47.6476607
"4913","Kitsap County","WA","1990",275,"Kitsap County , WA",-122.6412583,47.6476607
"4914","Kitsap County","WA","1991",296,"Kitsap County , WA",-122.6412583,47.6476607
"4915","Kitsap County","WA","1992",274,"Kitsap County , WA",-122.6412583,47.6476607
"4916","Kitsap County","WA","1993",330,"Kitsap County , WA",-122.6412583,47.6476607
"4917","Kitsap County","WA","1994",408,"Kitsap County , WA",-122.6412583,47.6476607
"4918","Kitsap County","WA","1995",679,"Kitsap County , WA",-122.6412583,47.6476607
"4919","Kitsap County","WA","1996",474,"Kitsap County , WA",-122.6412583,47.6476607
"4920","Kitsap County","WA","1997",520,"Kitsap County , WA",-122.6412583,47.6476607
"4921","Kitsap County","WA","1998",545,"Kitsap County , WA",-122.6412583,47.6476607
"4922","Kitsap County","WA","1999",409,"Kitsap County , WA",-122.6412583,47.6476607
"4923","Kitsap County","WA","2000",550,"Kitsap County , WA",-122.6412583,47.6476607
"4924","Kitsap County","WA","2001",497,"Kitsap County , WA",-122.6412583,47.6476607
"4925","Kitsap County","WA","2002",447,"Kitsap County , WA",-122.6412583,47.6476607
"4926","Kitsap County","WA","2003",476,"Kitsap County , WA",-122.6412583,47.6476607
"4927","Kitsap County","WA","2004",524,"Kitsap County , WA",-122.6412583,47.6476607
"4928","Kitsap County","WA","2005",502,"Kitsap County , WA",-122.6412583,47.6476607
"4929","Kitsap County","WA","2006",541,"Kitsap County , WA",-122.6412583,47.6476607
"4930","Kitsap County","WA","2007",581,"Kitsap County , WA",-122.6412583,47.6476607
"4931","Kitsap County","WA","2008",674,"Kitsap County , WA",-122.6412583,47.6476607
"4932","Kitsap County","WA","2009",682,"Kitsap County , WA",-122.6412583,47.6476607
"4933","Kitsap County","WA","2010",628,"Kitsap County , WA",-122.6412583,47.6476607
"4934","Kitsap County","WA","2011",441,"Kitsap County , WA",-122.6412583,47.6476607
"4935","Kitsap County","WA","2012",338,"Kitsap County , WA",-122.6412583,47.6476607
"4936","Knox County","TN","1985",266,"Knox County , TN",-83.9419784,35.9874629
"4937","Knox County","TN","1986",393,"Knox County , TN",-83.9419784,35.9874629
"4938","Knox County","TN","1987",305,"Knox County , TN",-83.9419784,35.9874629
"4939","Knox County","TN","1988",261,"Knox County , TN",-83.9419784,35.9874629
"4940","Knox County","TN","1989",322,"Knox County , TN",-83.9419784,35.9874629
"4941","Knox County","TN","1990",295,"Knox County , TN",-83.9419784,35.9874629
"4942","Knox County","TN","1991",303,"Knox County , TN",-83.9419784,35.9874629
"4943","Knox County","TN","1992",331,"Knox County , TN",-83.9419784,35.9874629
"4944","Knox County","TN","1993",468,"Knox County , TN",-83.9419784,35.9874629
"4945","Knox County","TN","1994",312,"Knox County , TN",-83.9419784,35.9874629
"4946","Knox County","TN","1995",263,"Knox County , TN",-83.9419784,35.9874629
"4947","Knox County","TN","1996",387,"Knox County , TN",-83.9419784,35.9874629
"4948","Knox County","TN","1997",453,"Knox County , TN",-83.9419784,35.9874629
"4949","Knox County","TN","1998",626,"Knox County , TN",-83.9419784,35.9874629
"4950","Knox County","TN","1999",762,"Knox County , TN",-83.9419784,35.9874629
"4951","Knox County","TN","2000",678,"Knox County , TN",-83.9419784,35.9874629
"4952","Knox County","TN","2001",544,"Knox County , TN",-83.9419784,35.9874629
"4953","Knox County","TN","2002",560,"Knox County , TN",-83.9419784,35.9874629
"4954","Knox County","TN","2003",603,"Knox County , TN",-83.9419784,35.9874629
"4955","Knox County","TN","2004",581,"Knox County , TN",-83.9419784,35.9874629
"4956","Knox County","TN","2005",523,"Knox County , TN",-83.9419784,35.9874629
"4957","Knox County","TN","2006",500,"Knox County , TN",-83.9419784,35.9874629
"4958","Knox County","TN","2007",520,"Knox County , TN",-83.9419784,35.9874629
"4959","Knox County","TN","2008",559,"Knox County , TN",-83.9419784,35.9874629
"4960","Knox County","TN","2009",584,"Knox County , TN",-83.9419784,35.9874629
"4961","Knox County","TN","2010",650,"Knox County , TN",-83.9419784,35.9874629
"4962","Knox County","TN","2011",625,"Knox County , TN",-83.9419784,35.9874629
"4963","Knox County","TN","2012",539,"Knox County , TN",-83.9419784,35.9874629
"4964","Knoxville","TN","1985",1078,"Knoxville , TN",-83.9207392,35.9606384
"4965","Knoxville","TN","1986",1437,"Knoxville , TN",-83.9207392,35.9606384
"4966","Knoxville","TN","1987",1376,"Knoxville , TN",-83.9207392,35.9606384
"4967","Knoxville","TN","1988",1260,"Knoxville , TN",-83.9207392,35.9606384
"4968","Knoxville","TN","1989",1607,"Knoxville , TN",-83.9207392,35.9606384
"4969","Knoxville","TN","1990",1973,"Knoxville , TN",-83.9207392,35.9606384
"4970","Knoxville","TN","1991",2764,"Knoxville , TN",-83.9207392,35.9606384
"4971","Knoxville","TN","1992",3107,"Knoxville , TN",-83.9207392,35.9606384
"4972","Knoxville","TN","1993",2912,"Knoxville , TN",-83.9207392,35.9606384
"4973","Knoxville","TN","1994",3031,"Knoxville , TN",-83.9207392,35.9606384
"4974","Knoxville","TN","1995",3180,"Knoxville , TN",-83.9207392,35.9606384
"4975","Knoxville","TN","1996",1527,"Knoxville , TN",-83.9207392,35.9606384
"4976","Knoxville","TN","1997",1505,"Knoxville , TN",-83.9207392,35.9606384
"4977","Knoxville","TN","1998",1476,"Knoxville , TN",-83.9207392,35.9606384
"4978","Knoxville","TN","1999",1392,"Knoxville , TN",-83.9207392,35.9606384
"4979","Knoxville","TN","2000",1860,"Knoxville , TN",-83.9207392,35.9606384
"4980","Knoxville","TN","2001",1997,"Knoxville , TN",-83.9207392,35.9606384
"4981","Knoxville","TN","2002",1978,"Knoxville , TN",-83.9207392,35.9606384
"4982","Knoxville","TN","2003",1702,"Knoxville , TN",-83.9207392,35.9606384
"4983","Knoxville","TN","2004",1655,"Knoxville , TN",-83.9207392,35.9606384
"4984","Knoxville","TN","2005",1742,"Knoxville , TN",-83.9207392,35.9606384
"4985","Knoxville","TN","2006",1900,"Knoxville , TN",-83.9207392,35.9606384
"4986","Knoxville","TN","2007",2066,"Knoxville , TN",-83.9207392,35.9606384
"4987","Knoxville","TN","2008",1995,"Knoxville , TN",-83.9207392,35.9606384
"4988","Knoxville","TN","2009",1969,"Knoxville , TN",-83.9207392,35.9606384
"4989","Knoxville","TN","2010",1768,"Knoxville , TN",-83.9207392,35.9606384
"4990","Knoxville","TN","2011",1691,"Knoxville , TN",-83.9207392,35.9606384
"4991","Knoxville","TN","2012",1774,"Knoxville , TN",-83.9207392,35.9606384
"4992","Lafayette","LA","1985",1119,"Lafayette , LA",-92.0198427,30.2240897
"4993","Lafayette","LA","1986",1158,"Lafayette , LA",-92.0198427,30.2240897
"4994","Lafayette","LA","1987",951,"Lafayette , LA",-92.0198427,30.2240897
"4995","Lafayette","LA","1988",750,"Lafayette , LA",-92.0198427,30.2240897
"4996","Lafayette","LA","1989",775,"Lafayette , LA",-92.0198427,30.2240897
"4997","Lafayette","LA","1990",872,"Lafayette , LA",-92.0198427,30.2240897
"4998","Lafayette","LA","1991",944,"Lafayette , LA",-92.0198427,30.2240897
"4999","Lafayette","LA","1992",874,"Lafayette , LA",-92.0198427,30.2240897
"5000","Lafayette","LA","1993",895,"Lafayette , LA",-92.0198427,30.2240897
"5001","Lafayette","LA","1994",1029,"Lafayette , LA",-92.0198427,30.2240897
"5002","Lafayette","LA","1995",1022,"Lafayette , LA",-92.0198427,30.2240897
"5003","Lafayette","LA","1996",845,"Lafayette , LA",-92.0198427,30.2240897
"5004","Lafayette","LA","1997",987,"Lafayette , LA",-92.0198427,30.2240897
"5005","Lafayette","LA","1998",911,"Lafayette , LA",-92.0198427,30.2240897
"5006","Lafayette","LA","1999",816,"Lafayette , LA",-92.0198427,30.2240897
"5007","Lafayette","LA","2000",856,"Lafayette , LA",-92.0198427,30.2240897
"5008","Lafayette","LA","2001",1045,"Lafayette , LA",-92.0198427,30.2240897
"5009","Lafayette","LA","2002",1043,"Lafayette , LA",-92.0198427,30.2240897
"5010","Lafayette","LA","2003",1063,"Lafayette , LA",-92.0198427,30.2240897
"5011","Lafayette","LA","2004",1020,"Lafayette , LA",-92.0198427,30.2240897
"5012","Lafayette","LA","2005",991,"Lafayette , LA",-92.0198427,30.2240897
"5013","Lafayette","LA","2006",1142,"Lafayette , LA",-92.0198427,30.2240897
"5014","Lafayette","LA","2007",1293,"Lafayette , LA",-92.0198427,30.2240897
"5015","Lafayette","LA","2008",1276,"Lafayette , LA",-92.0198427,30.2240897
"5016","Lafayette","LA","2009",1115,"Lafayette , LA",-92.0198427,30.2240897
"5017","Lafayette","LA","2010",940,"Lafayette , LA",-92.0198427,30.2240897
"5018","Lafayette","LA","2011",843,"Lafayette , LA",-92.0198427,30.2240897
"5019","Lafayette","LA","2012",779,"Lafayette , LA",-92.0198427,30.2240897
"5020","Lake County","FL","1997",627,"Lake County , FL",-81.7787021,28.702847
"5021","Lake County","FL","1998",727,"Lake County , FL",-81.7787021,28.702847
"5022","Lake County","FL","1999",1304,"Lake County , FL",-81.7787021,28.702847
"5023","Lake County","FL","2000",1122,"Lake County , FL",-81.7787021,28.702847
"5024","Lake County","FL","2001",805,"Lake County , FL",-81.7787021,28.702847
"5025","Lake County","FL","2002",691,"Lake County , FL",-81.7787021,28.702847
"5026","Lake County","FL","2003",681,"Lake County , FL",-81.7787021,28.702847
